key,author,date,stars,title,helpful_yes,helpful_no,text,sentiment,keywords_2
4_bj,Phish Food Fan,10/30/2018,5,"Breathe, it’s gonna be ok.",13,1,"This is such a great new pint! I stocked up and my freezer is loaded with them. The ice cream, the swirls and chunks are so so yummy! If I could eat it every night, I would. This is a LIMITED BATCH! It did not replace S’mores. It’s still available in stores and online. Gimme S’more has come and will go again and regular S’mores will remain. The very first S’mores was retired but the one we’ve been enjoying for quite a while now is still there. So enjoy this for what it is and have your regular S’mores too.",Positive," Ice cream, Swirls , Chunks, LIMITED BATCH, Gimme S'more, S'mores, Regular S'mores, Retired S'mores"
4_bj,VJ101,4/3/2018,5,New Favorite Flavor,21,5,"This is so delicious! It tastes like an amped up cookies and cream but with a graham cracker taste. A S'more is like a cookie so I'm not complaining. I also like it better than the Original. This is my new favorite flavor! I don't think the base tastes like regular vanilla at all. It may not be marshmallow-y, but it's definitely a ""warm, dark"" and border-lining a faint molasses flavor versus a sweet, strong vanilla if that makes sense. This is my new addiction. I think newbie Ben and Jerry's consumers will take a liking to this one.",Positive,"Review,Delicious,Amped Up,Cookies and Cream,Graham Cracker Taste,S'more,Cookie,Original,Vanilla,Marshmallow-y,Warm,Dark,Molasses"
4_bj,tyler321321321,6/9/2020,1,A worse version of the old one,27,56,"I was having trouble finding my favorite flavor of B&J at the store, when I came accross this one that seemed to be an overhauled version of it. I bought it and took it home only to discover that it tastes nothing like smores. The chocolate cookies are good but have a really out of place flavor. They definitely should have had a soft fudge swirl or something instead. The graham crackers are the best part, but there just weren't enough. And the ice cream which says its ""toasted marshmallow"" flavor just tastes like vanilla. Overall very disappointing not just as a replacement for the old smores but for ben and jerry's in general. I really did not like this one.",Negative,"Ben & Jerry's,ice cream,s'mores,toasted marshmallow flavor,chocolate cookies,soft fudge swirl,graham crackers ,disappointing ,flavor ,old version"
4_bj,ChrisColby,4/28/2018,4,"Not quite S'mores, but tasty nonetheless.",4,5,"The new S'mores flavor is much better than the standard flavor from the company. Ben and Jerry's wisely made the decision to use a marshmallow base instead of chocolate, so it doesn't overpower the other components. The base tastes more like sweet cream than marshmallow but when combined with the fudge flakes and graham cracker, the result tastes very close to the real deal. My only complaints are that the chocolate cookie crumbs overpower what little graham cracker there is, losing the theme a little. And the fudge flakes are strangely limited. Still, the components all come together to provide a tasty flavor, and I hope this limited edition lasts as long as possible.",Positive,"S'mores ,Marshmallow base,Sweet cream ,Fudge flakes,Graham cracker ,Chocolate cookie crumbs ,Limited edition"
4_bj,Gimmemoresmore,6/25/2018,5,Best EVER,11,3,"Honestly, I don't love ice cream. It's my least favorite dessert. But, about once a year I get a craving. I saw the Gimme S'more ice cream in the store and love s'mores so thought I'd give it a shot. Total game changer. This is the best ice cream I've ever had and I've ended up buying it like 7 times. I'm so sad it's limited edition and hope it becomes permanent. It's perfectly simple and complex-I wouldn't change a thing. I'm reviewing in hopes marketing people see its ratings and decide to keep it!!",Positive,"keywords: ice cream, Gimme S'more, s'mores, best, limited edition, simple, complex"
4_bj,sweatk,4/11/2019,5,Bring it back!!!,1,0,"I first tasted this heavenly creation on Dec 24th... And boy what a Christmas Miracle it was. The target I visited was out of my previous favorite Milk and Cookies, and I want in the mood for the ""chocolatey-ness"" of my other favorite the Tonight Dough.",Positive," Christmas Miracle , Chocolatey-ness , Target , Milk and Cookies , Tonight Dough"
4_bj,Bip407,8/21/2018,2,Prefer original S’mores flavor,3,4,"I feel like this is a just a sweet vanilla ice cream with a cookie swirl, like cookies and cream. There was no noticeable marshmallow flavor, and occasionally I could taste the graham cracker. I much prefer the chocolate based s’mores flavor which was rich chocolate, and a creamy marshmallow, with the perfect amount of crumbly graham cracker. Really, what do you remember about s’mores over the campfire? The melted Hershey chocolate and the gooey toasted marshmallow, followed by the crumbly graham cracker. This new flavor really doesn’t have any of that except the memory of the gritty graham cracker, which was really only there to hold onto the chocolate and marshmallow.",Positive,"Vanilla, Cookie, Marshmallow, Graham Cracker, Chocolate, Melted Hershey, Gooey, Toasted, Gritty, Memory"
4_bj,Mimi232,6/19/2020,5,Top favorite flavor!!,0,0,"I made it my goal that I’m going to try every single flavor of B&J that I can possibly get my hands on. And out of 10+ flavors so far, this is one of my favorites! I have tried the phish and loved it! I wondered how it would taste with a little bit of crunch and so I decided to try this and it did not disappoint!!! The fact this is actually a TOASTED MARSHMALLOW flavored ice cream!!! BOMB. and not only does it contain graham crackers but CHOCOLATE COOKIES BITS too. And of course a generous amount of chocolate chunks and the hints of fudge. GENIUS.
They really did it with this ice cream guys. I’m so blessed I got my hands on this.",Positive,"B&J, Phish, Toasted Marshmallow, Graham Crackers, Chocolate Cookie Bits, Chocolate Chunks, Fudge"
4_bj,nflamari9488,3/29/2018,5,"All I kept thinking was ""oh man, oh man!""",14,4,"I literally just bought this 20 minutes ago, put a little bit in a bowl, and decided I had to write the review. I agree with one reviewer where they said the marshmallow ice-cream doesn't really taste like marshmallow. However, I feel like that's a really difficult flavor to capture and the overall execution was very good. I totally tasted the graham cracker pieces and I LOVE the chocolate cookies BJ puts in their ice-cream. If I had to make a critique or suggestion, I would say maybe have more graham cracker swirls and/or flavor the ice-cream graham cracker and have marshmallow swirls with the cookie and graham crackers? I don't know though because I'm pretty overkill with my ice-cream. If it doesn't sound like I'm going to die it wouldn't be my first choice. All in all, I am so happy, I'm struggling to not get more, and I would be very sad if this never came back.",Positive,"Marshmallow, Graham Cracker, Chocolate Cookies, Cookies, Ice-Cream, Swirls, Flavor"
4_bj,Drewbee,6/25/2019,5,Gimme S'moreeee,0,0,"Please bring this flavor back. I noticed one love came back again this year so ive been waiting to see this one too especially since I can't imagine a single person who tried this didn't love it. I saw one person in their review said they ate 3 pints a week. I ate a whole pint every single day the whole time it was available. Bought my grocery store out every time they restocked. I still have 3 or 4 a week but no other flavor compares to this one, not even my old favorite. This ice cream ruins all other ice creams.",Positive,"flavor ,one love ,review ,3 pints ,a week ,whole pint ,every day ,grocery store ,restocked ,3 or 4 a week ,other flavor"
4_bj,Jenn01234,2/26/2020,1,I have never been let down more,3,0,"The original s'mores ice cream was a dream come true, it was by far my favorite Ben & Jerry's flavor and I even drove to Vermont to tour the facility and get a cone there. When I tried this replacement I had hope to be wowed but was left feeling nothing but disappointment. S'mores do not have cookies in them so I am not sure where that idea came from, and normally I would like cookies in my ice cream but if I am looking for the flavor profile of a s'more this ice cream just doesn't deliver.",Negative,"Ben & Jerry's ,favorite flavor ,Vermont ,S'mores ,disappointment ,cookies ,ice cream ,flavor profile"
4_bj,Bkeller08,4/15/2018,1,Why change a good thing?,10,9,"My favorite flavor of Ben and Jerry’s is S’mores, which I have been a fan of since it was called Marsha Marsha Marshmallow but it is the HARDEST flavor to find! I saw Gimme S’more in my grocery and got so excited! But when I got home, I was disappointed. I thought my favorite part of S’mores was the graham cracker swirls which are also in this flavor, but it turns out, the Chocolate ice cream was more vital to the awesomeness of the flavor than I thought. The “toasted marshmallow” Ice cream just tastes like vanilla. While the add-ins are good, the ice cream part of this pint leaves something to be desired. I guess I’ll forever be on the hunt for my fave flavor “S’mores” because you can’t beat it! They shouldn’t have changed a good thing!",Negative,"Ben and Jerry's, S'mores, Marsha Marsha Marshmallow, Gimme S'more, graham cracker swirls, Chocolate ice cream, toasted marshmallow, Ice cream, add-ins, pint, hunt, fave flavor"
4_bj,Savv,7/24/2019,5,PLEASE BRING IT BACK,0,0,"I need this flavor to return. This was my favorite flavor of ice cream ever and I would buy multiple pints of it out of fear that I would go to the store one day and the “limited batch” ice cream would be gone. My heart broke as I checked the Ben and Jerry’s section of the freezer and saw that there was no more and it wasn’t coming back. PLEASE bring this back even for just a month so I can buy every stores stock. I’m serious, every time I eat ice cream now I just feel like it isn’t the same as gimme s’mores. I still check the ice cream section at every store I go to and I will continue to do so till it comes back :(",Negative,"Ice cream, favorite flavor, limited batch, Ben & Jerry's, Gimme S'mores"
4_bj,Cait5,11/11/2018,2,"Ok, but NOWHERE near as good as the original.",1,5,"Don't get me wrong, it isn't bad. It's fine. But I'm docking it one star because it comes nowhere close to the original S'mores flavor--this strikes me as a disappointing remix. The ice cream itself tastes closer to sweet cream than toasted marshmallow, and it lacks enough chocolate to actually compare it to a s'more--chocolate is supposed to be a constant component of the dessert! While I prefer the original's chocolate base regardless; if this flavor had more chocolate chunks and a toasted marshmallow swirl like the original, it might be a lot better. But as it stands, OG S'mores is still my favorite ice cream flavor ever and this simply doesn't come anywhere close to it.",Negative,"ice cream, s'mores, chocolate base, toasted marshmallow, chocolate chunks, disappointing remix, sweet cream, favorite flavor, OG S'mores"
4_bj,Sarahjo723,7/14/2020,4,So glad they went back to the original recipe,0,0,"I loved the 2014 version of Gimie S‘ more. I was so disappointment when the ice cream flavor was changed to chocolate. That being said, once they brought back the toasted marshmallow flavored ice cream, I was thrilled. I liked the chocolate cookies, but the ice cream felt more like cookies and cream than s’mores, so I just added my own crushed graham crackers. EVEN MORE RECENTLY I noticed they changed the recipe, again. This time it was perfected!! I no longer have to add my own graham crackers.",Negative," keywords: Gimme S', 2014, toasted marshmallow, chocolate, cookies, ice cream, cookies & cream, crushed graham crackers, changed recipe, perfected"
4_bj,Lare Bear,6/12/2019,3,A solid pint. Great use of flavor choice.,0,0,I bought this flavor last week while making a trip to my local scoop shop. Let me just start out by saying that smores is a hard flavor to really nail flavor wise. I really enjoyed the marshmallow ice cream. Alot of companies usually go with chocolate as a base for Smores and I think that its usually overwhelming and distracting from the marshmallow. So the star of the flavor show was definitely on point. The grahms are great and are a great topping used in alot of flavors lately. Unfortunately tgis pint suffers from the same thing most smores flavored things do and it was ultimately too sweet in my opinion. I enjoyed this pint but theres too many more to try to stop here!,Neutral," smores, marshmallow ice cream, chocolate, grahams, sweet, pint"
4_bj,Cassidy,4/13/2018,1,Definitely missed the mark,12,7,"S’mores is my favorite flavor EVER. So when I saw Gimme S’mores in my local grocery store I almost fell over I was so excited! However the excitement was short-lived because this is not s’mores. Not even the slightest bit. If I were blindfolded and tried this, I would never guess that it is s’mores flavor. The “marshmallow” ice cream is vanilla and there is no hint of graham cracker. The most overpowering part is the chocolate cookie swirl...which is not s’mores. Don’t get me wrong, the ice cream is good! If I were rating based on taste it would get 5 Stars. But I’m rating it based on how closely it captures the s’mores flavor. If I could give it a 0 I would because this is basically The Tonight Dough without the cookie dough and chocolate ice cream. So do yourself a favor and just get that because at least you have cookie dough.",Negative,"S'mores, Gimme S'mores, Marshmallow, Vanilla, Graham Cracker, Chocolate, Cookie Swirl, Taste, Five Stars, Tonight Dough, Cookie Dough"
